Time,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,IMU1,IMU2,IMU3,IMU4,IMU5,IMU6,IMU7,IMU8,IMU9,PinkyMCPY,PinkyMCPZ,PinkyPIPY,PinkyPIPZ,PinkyDIPY,PinkyDIPZ,RingMCPY,RingMCPZ,RingPIPY,RingPIPZ,RingDIPY,RingDIPZ,MiddleMCPY,MiddleMCPZ,MiddlePIPY,MiddlePIPZ,MiddleDIPY,MiddleDIPZ,IndexMCPY,IndexMCPZ,IndexPIPY,IndexPIPZ,IndexDIPY,IndexDIPZ,ThumbsCMCY,ThumbsCMCZ,ThumbsMCPY,ThumbsMCPZ,ThumbsIPY,ThumbsIPZ,HandX,HandY,HandZ,HandW
2022-05-23 15:05:42.690390-07:00,326.4740914,305.8706482,398.4566413,344.6188484,324.7483002,327.8366405,353.119043,374.3737333,378.6957849,323.9158161,409.1834506,352.5461722,354.2515127,331.6400413,378.3580379,319.9938647,347.3637603,322.8647518,408.855158,353.8101673,382.4700179,360.4983837,352.765376,379.5359758,374.4195342,380.0985916,347.6272237,339.4878348,319.6384056,362.2517753,353.3800014,324.8038517,351.2918009,-0.313707,-0.614165,-0.141943,-0.450725,0.041961,-0.248734,-0.323913,-0.551658,-0.064537,-0.191357,0.210486,0.21534,-0.393022,-0.575415,-0.393022,-0.575415,-0.393022,-0.575415,-0.57989,-0.5155,-0.57989,-0.5155,-0.57989,-0.5155,-0.313707,-0.614165,-0.141943,-0.450725,0.041961,-0.248734,-0.323913,-0.551658,-0.064537,-0.191357
2022-05-23 15:05:42.840594-07:00,325.1454812,304.5185659,399.1643113,343.7172044,324.930151,328.8958985,352.6627513,371.5393066,379.956727,323.6675664,410.37229,351.45796,356.2901446,331.5248413,379.9892553,319.2300719,347.625666,323.5110834,410.0098098,357.7647002,381.5610993,360.023759,351.0539519,380.5696503,375.485657,379.6986754,348.1052518,339.970644,318.2049486,362.668618,352.0589721,322.7742958,349.2803966,-0.310839,-0.620681,-0.131465,-0.447164,0.060353,-0.231316,-0.319187,-0.549958,-0.058705,-0.187524,0.216088,0.220622,-0.386601,-0.573144,-0.386601,-0.573144,-0.386601,-0.573144,-0.579853,-0.517391,-0.579853,-0.517391,-0.579853,-0.517391,-0.310839,-0.620681,-0.131465,-0.447164,0.060353,-0.231316,-0.319187,-0.549958,-0.058705,-0.187524
2022-05-23 15:05:42.842389-07:00,324.8702861,306.638553,399.0517666,344.8451634,323.529714,328.3988429,354.0529494,370.6700689,379.2917842,325.5114451,412.3290479,353.8125395,355.931642,333.24972,377.2963852,320.272501,347.1289894,324.6836925,409.013738,354.5375481,380.8634372,360.0477529,350.840251,379.3779663,374.4139298,380.306346,347.4736168,340.3279266,319.3450633,364.1888566,352.841785,323.232925,351.8554902,-0.30301,-0.623535,-0.119776,-0.442664,0.07544,-0.217513,-0.312967,-0.546853,-0.052096,-0.183361,0.221452,0.224752,-0.378325,-0.568645,-0.378325,-0.568645,-0.378325,-0.568645,-0.579666,-0.519304,-0.579666,-0.519304,-0.579666,-0.519304,-0.30301,-0.623535,-0.119776,-0.442664,0.07544,-0.217513,-0.312967,-0.546853,-0.052096,-0.183361
2022-05-23 15:05:42.870434-07:00,326.4472819,306.1591969,399.8247251,343.7329007,324.1022207,329.8618276,355.1242682,373.326254,379.0547273,324.6533892,409.8051119,355.0771741,353.3830864,331.7169586,378.4958829,319.3922895,348.1711512,324.0157769,409.055435,355.8906901,381.5037199,359.6198684,353.3218625,380.7420778,376.2740739,378.6660426,347.3646139,340.2114585,318.0744563,364.3740498,351.1589802,323.6140476,352.8711132,-0.298935,-0.626382,-0.116118,-0.446161,0.078278,-0.22145,-0.306687,-0.546984,-0.048508,-0.187819,0.221205,0.215999,-0.376269,-0.570928,-0.376269,-0.570928,-0.376269,-0.570928,-0.577785,-0.521588,-0.577785,-0.521588,-0.577785,-0.521588,-0.298935,-0.626382,-0.116118,-0.446161,0.078278,-0.22145,-0.306687,-0.546984,-0.048508,-0.187819
2022-05-23 15:05:42.871860-07:00,324.7114233,305.6047246,398.3155857,343.1495915,325.2314148,328.0847752,354.5307619,371.7506468,381.5069517,323.5475621,409.8943554,353.5029177,356.5268913,330.2806208,377.0122115,319.3466025,347.9552335,323.850048,411.5534071,354.8171977,381.0260552,360.0093439,353.7263495,379.3430503,376.5745823,379.8322424,349.0178582,339.1487096,319.4989628,362.7605147,354.9013315,325.1032187,352.8805367,-0.294975,-0.626287,-0.112528,-0.445663,0.081108,-0.220721,-0.303519,-0.544896,-0.046276,-0.18806,0.221823,0.212894,-0.374185,-0.569841,-0.374185,-0.569841,-0.374185,-0.569841,-0.577543,-0.522139,-0.577543,-0.522139,-0.577543,-0.522139,-0.294975,-0.626287,-0.112528,-0.445663,0.081108,-0.220721,-0.303519,-0.544896,-0.046276,-0.18806
2022-05-23 15:05:42.931087-07:00,327.8155289,308.4809411,398.1841557,342.8236803,326.1028839,328.0586788,354.9537043,372.6933805,380.8917072,323.6698222,411.975612,351.4005639,355.2801853,331.5122941,377.9067161,319.7216366,347.2560932,323.4161598,410.1641357,355.2227783,381.0261389,358.9075572,353.4875483,382.3153881,374.8558779,381.4916104,349.4209303,340.4833617,319.2888194,363.8966697,350.7858314,323.5368181,352.8122714,-0.28994,-0.625884,-0.11051,-0.447692,0.079569,-0.226362,-0.301147,-0.544773,-0.049501,-0.196398,0.213268,0.196109,-0.379894,-0.573985,-0.379894,-0.573985,-0.379894,-0.573985,-0.576009,-0.521929,-0.576009,-0.521929,-0.576009,-0.521929,-0.28994,-0.625884,-0.11051,-0.447692,0.079569,-0.226362,-0.301147,-0.544773,-0.049501,-0.196398
2022-05-23 15:05:43.020414-07:00,324.4710564,306.4851838,399.5511257,342.7206642,326.310509,326.9210543,354.0659646,371.4567875,380.7954369,321.7727775,409.8747791,352.448753,353.4187659,331.4964306,378.5702933,320.6261871,345.8357558,321.0862298,409.9960417,355.9910247,379.3267574,356.2186266,352.8722034,380.2842298,376.1364982,381.6089178,347.673305,341.5250943,317.3108552,364.24469,353.1161525,323.2021833,351.6300186,-0.304166,-0.619385,-0.134619,-0.4628,0.045926,-0.268406,-0.304179,-0.553561,-0.071085,-0.234986,0.175863,0.129383,-0.414282,-0.597692,-0.414282,-0.597692,-0.414282,-0.597692,-0.574757,-0.523238,-0.574757,-0.523238,-0.574757,-0.523238,-0.304166,-0.619385,-0.134619,-0.4628,0.045926,-0.268406,-0.304179,-0.553561,-0.071085,-0.234986
2022-05-23 15:05:43.081457-07:00,324.721177,309.5491864,396.775993,340.5719472,321.0639672,327.7125938,351.2998028,369.8081108,378.4209252,319.4974565,405.0398901,353.0009038,353.8932724,331.4676583,374.4840667,318.2586105,344.1327735,319.2431328,405.6091383,353.8770438,375.9816644,349.7099891,352.2431536,378.614949,374.9179628,379.7528963,344.8909991,336.7442553,316.8764731,363.2545463,349.5857785,321.29999,349.1701139,-0.352401,-0.598299,-0.205727,-0.488843,-0.047968,-0.353045,-0.374289,-0.576758,-0.192126,-0.357068,0.012625,-0.095398,-0.457656,-0.62799,-0.457656,-0.62799,-0.457656,-0.62799,-0.577127,-0.528714,-0.577127,-0.528714,-0.577127,-0.528714,-0.352401,-0.598299,-0.205727,-0.488843,-0.047968,-0.353045,-0.374289,-0.576758,-0.192126,-0.357068
2022-05-23 15:05:43.084136-07:00,323.4595288,307.3150207,395.5720724,340.0520559,320.999761,325.6297096,344.9904421,369.3584685,372.1790272,316.2602555,402.9982526,351.7184387,351.2532551,330.9499721,374.6420369,318.5508688,341.0286665,316.9524369,403.7083037,351.4208508,370.5904775,342.2412261,350.0365569,377.4243547,372.4059826,382.0472993,345.2597086,338.4401623,315.3825592,358.6080424,348.0199127,319.7429639,342.9692753,-0.391657,-0.594874,-0.277565,-0.528964,-0.155003,-0.446913,-0.445125,-0.585938,-0.315511,-0.461299,-0.16816,-0.310729,-0.488488,-0.64898,-0.488488,-0.64898,-0.488488,-0.64898,-0.571131,-0.53759,-0.571044,-0.537486,-0.570958,-0.537381,-0.391657,-0.594874,-0.277565,-0.528964,-0.155003,-0.446913,-0.445125,-0.585938,-0.315511,-0.461299
2022-05-23 15:05:43.140454-07:00,322.6191584,306.9257262,392.1968754,342.0776954,317.915228,324.3440376,341.4992756,368.9610381,372.1786987,314.7441681,399.5183506,350.9937867,348.9364668,330.6303977,372.4686944,319.8287345,339.8460937,314.0909378,400.328826,353.0815704,368.6095431,336.8996054,346.5934765,377.0586794,373.0616708,379.6393725,342.2740122,338.4571998,312.5842397,360.3743683,345.92154,320.7293033,344.266647,-0.410462,-0.606657,-0.322628,-0.563405,-0.22886,-0.509791,-0.485304,-0.604417,-0.399423,-0.533499,-0.303158,-0.448712,-0.501186,-0.663607,-0.501186,-0.663607,-0.501186,-0.663607,-0.565554,-0.542356,-0.565554,-0.542356,-0.565554,-0.542356,-0.410462,-0.606657,-0.322628,-0.563405,-0.22886,-0.509791,-0.485304,-0.604417,-0.399423,-0.533499
2022-05-23 15:05:43.170727-07:00,321.6632904,304.5749867,393.1788891,341.6511068,319.1127068,323.9954986,341.9478481,368.687071,370.2673675,312.2081518,398.2868613,352.0061316,349.4250722,329.2566336,368.908825,322.0613712,340.7806053,313.1850365,399.4041748,352.2201554,363.5715347,334.6376297,341.4505422,377.6758798,371.4586919,379.7019444,340.6773749,337.9684284,311.5757702,358.4946319,343.2668688,321.4178654,341.9643493,-0.415492,-0.616907,-0.338342,-0.581146,-0.256271,-0.536935,-0.498358,-0.618339,-0.433411,-0.567805,-0.361622,-0.508308,-0.509177,-0.67308,-0.509177,-0.67308,-0.509177,-0.67308,-0.566684,-0.547882,-0.566684,-0.547882,-0.566684,-0.547882,-0.415492,-0.616907,-0.338342,-0.581146,-0.256271,-0.536935,-0.498358,-0.618339,-0.433411,-0.567805
2022-05-23 15:05:43.230638-07:00,321.092936,304.8032658,394.1992132,341.353712,320.3986589,324.5105852,343.6713427,367.9337991,371.1381662,310.3233054,396.9368436,352.3947477,348.2666149,329.6023611,369.7810242,320.1021743,339.1111364,310.7083599,399.2837534,352.6882438,365.2657019,334.9090442,341.2642426,376.8623377,373.4382205,380.8786289,342.0103179,337.157528,310.5640845,358.72523,342.8635356,319.8401514,342.4253773,-0.407575,-0.617792,-0.32731,-0.579843,-0.241932,-0.532834,-0.498386,-0.62274,-0.442534,-0.580185,-0.381427,-0.53074,-0.510739,-0.675757,-0.510739,-0.675757,-0.510739,-0.675757,-0.566101,-0.551423,-0.566101,-0.551423,-0.566101,-0.551423,-0.407575,-0.617792,-0.32731,-0.579843,-0.241932,-0.532834,-0.498386,-0.62274,-0.442534,-0.580185
2022-05-23 15:05:43.380503-07:00,322.9188393,307.4383113,395.757757,342.2110812,320.030867,324.3929423,343.1450621,369.5346366,369.8537794,313.1295882,400.2993811,350.8726492,348.3859084,330.8512041,371.9408285,319.9146896,339.2009268,312.3848625,399.1800153,353.7164664,365.4991483,333.4939849,343.2066884,377.5900236,373.1592991,379.7491996,342.2295873,338.3048371,314.7054837,357.6892389,344.4699784,320.1393279,344.6127974,-0.397427,-0.610756,-0.305031,-0.56255,-0.206385,-0.502818,-0.494783,-0.619052,-0.439956,-0.57541,-0.380025,-0.525091,-0.511852,-0.67148,-0.511852,-0.67148,-0.511852,-0.67148,-0.566901,-0.544445,-0.566901,-0.544445,-0.566901,-0.544445,-0.397427,-0.610756,-0.305031,-0.56255,-0.206385,-0.502818,-0.494783,-0.619052,-0.439956,-0.57541
2022-05-23 15:05:43.382565-07:00,323.2686184,307.7523584,398.3686279,342.8093097,320.9223776,325.7029913,346.2639316,368.8194256,374.876342,316.8890339,403.1696033,350.3592221,350.1527239,329.6141552,370.3638681,319.9361294,339.0164756,314.3900158,399.6914254,351.4774681,366.9715418,336.8593582,343.7946596,377.4796337,374.6499348,380.99984,343.7348682,338.9310576,314.3117038,359.4572943,346.9641576,319.087515,344.6519869,-0.36924,-0.597094,-0.257678,-0.528701,-0.138533,-0.444748,-0.484659,-0.613362,-0.428184,-0.565189,-0.366381,-0.509982,-0.515186,-0.668729,-0.515186,-0.668729,-0.515186,-0.668729,-0.568937,-0.539216,-0.568937,-0.539216,-0.568937,-0.539216,-0.36924,-0.597094,-0.257678,-0.528701,-0.138533,-0.444748,-0.484659,-0.613362,-0.428184,-0.565189
2022-05-23 15:05:43.383703-07:00,323.4979698,307.0378877,397.8768219,341.3798059,320.7534525,327.4405063,351.3626203,370.4517202,376.8992929,317.9477128,405.1333765,353.9022259,348.2589823,331.410837,372.5491092,320.4087785,339.4597627,312.7313987,400.3190924,354.3986379,366.2199654,336.6297163,345.1368476,377.1979322,373.2056803,381.9817246,346.424691,338.739217,316.7278906,360.4984214,347.7743242,321.1537481,347.3747758,-0.330741,-0.583949,-0.209297,-0.4935,-0.080278,-0.385191,-0.476319,-0.607358,-0.414519,-0.548671,-0.346251,-0.481421,-0.523955,-0.662453,-0.523955,-0.662453,-0.523955,-0.662453,-0.577463,-0.527678,-0.577463,-0.527678,-0.577463,-0.527678,-0.330741,-0.583949,-0.209297,-0.4935,-0.080278,-0.385191,-0.476319,-0.607358,-0.414519,-0.548671
2022-05-23 15:05:43.501543-07:00,327.3143725,308.6128991,400.2281196,343.1532035,322.4091096,327.8509819,354.7981509,371.2564966,378.9601087,321.0199891,408.4039984,352.2879871,349.3328833,331.1506843,375.9819968,323.0343087,340.9671632,315.4201926,403.1375995,352.9581549,368.1770612,337.4483767,350.3664526,377.1478152,377.2961325,381.8803058,348.7387428,338.7235806,317.1934553,365.0042211,352.3609387,321.6777684,351.0621147,-0.253216,-0.557641,-0.123347,-0.438519,0.011892,-0.300304,-0.439707,-0.589785,-0.360332,-0.503075,-0.27171,-0.403454,-0.532423,-0.65898,-0.532423,-0.65898,-0.532423,-0.65898,-0.585301,-0.518289,-0.585301,-0.518289,-0.585301,-0.518289,-0.253216,-0.557641,-0.123347,-0.438519,0.011892,-0.300304,-0.439707,-0.589785,-0.360332,-0.503075
2022-05-23 15:05:43.502884-07:00,330.345326,311.5090469,401.0362524,344.9194261,326.1545796,329.6526476,357.144834,374.1954615,381.9097112,320.6711524,408.0226444,351.532707,353.4549074,331.8191689,376.6410822,317.614995,343.7443169,315.9746168,405.8403514,355.8224532,371.0516207,343.7384124,349.4875876,376.9161407,377.7821457,382.4183481,349.2146169,340.5075999,323.477193,366.3931218,354.3522625,324.8301926,354.0729295,-0.173697,-0.538173,-0.03944,-0.398506,0.096747,-0.239325,-0.394283,-0.572155,-0.283327,-0.440822,-0.158954,-0.288614,-0.523236,-0.6552,-0.523236,-0.6552,-0.523236,-0.6552,-0.585748,-0.513577,-0.585748,-0.513577,-0.585748,-0.513577,-0.173697,-0.538173,-0.03944,-0.398506,0.096747,-0.239325,-0.394283,-0.572155,-0.283327,-0.440822
2022-05-23 15:05:43.530473-07:00,331.7875852,309.9167007,403.7013598,344.4035956,330.8505753,330.5937257,358.7450337,373.7462616,383.7046621,325.02632,411.7283831,353.5567021,351.3053153,329.9099712,375.7033613,319.782078,342.0083885,317.1070284,407.5486262,352.5857633,374.9044424,345.0614593,351.5329272,378.9970096,378.387465,381.6523218,351.3058795,340.1650569,324.2462801,365.8121411,354.5624024,324.9809303,355.7323666,-0.113748,-0.530825,0.021038,-0.378265,0.154717,-0.205823,-0.373574,-0.575473,-0.231558,-0.39676,-0.071415,-0.186987,-0.511967,-0.6519,-0.511967,-0.6519,-0.511967,-0.6519,-0.583238,-0.512786,-0.583238,-0.512786,-0.583238,-0.512786,-0.113748,-0.530825,0.021038,-0.378265,0.154717,-0.205823,-0.373574,-0.575473,-0.231558,-0.39676
2022-05-23 15:05:43.590479-07:00,333.3116098,310.4760638,402.4314821,343.3946162,329.2841336,330.563958,357.8722666,375.9479219,383.4660211,324.4121333,412.6603617,353.0967405,351.4962052,329.7436457,378.4717579,319.5006957,345.9566515,318.790142,406.7198869,354.1097732,376.038288,348.0119613,351.5384331,377.7738987,378.6932786,382.9648674,351.6365283,340.7708399,324.6690537,366.8280572,351.3627162,327.1410098,356.7025918,-0.094288,-0.528013,0.043064,-0.368677,0.178021,-0.18883,-0.378193,-0.587935,-0.208575,-0.368285,-0.015198,-0.106684,-0.506561,-0.649329,-0.506561,-0.649329,-0.506561,-0.649329,-0.582575,-0.51596,-0.582575,-0.51596,-0.582575,-0.51596,-0.094288,-0.528013,0.043064,-0.368677,0.178021,-0.18883,-0.378193,-0.587935,-0.208575,-0.368285
2022-05-23 15:05:43.650563-07:00,331.7269699,309.7333148,402.376272,344.2038498,329.5922193,331.2765607,357.179521,376.2567673,384.3209704,325.4319288,411.5840429,353.5015696,352.3875146,331.3811889,378.3999596,320.7722288,344.2522118,318.5980684,407.9367656,353.7781882,375.8809547,350.8205716,355.4928654,378.3511552,378.3309424,382.4672976,350.3861276,341.4985082,325.1079082,367.5742307,354.0922026,327.3025252,357.4136872,-0.080134,-0.523028,0.068782,-0.349756,0.213246,-0.153845,-0.372258,-0.60288,-0.175615,-0.341489,0.048259,-0.027144,-0.494783,-0.646959,-0.494783,-0.646959,-0.494783,-0.646959,-0.574285,-0.519109,-0.574285,-0.519109,-0.574285,-0.519109,-0.080134,-0.523028,0.068782,-0.349756,0.213246,-0.153845,-0.372258,-0.60288,-0.175615,-0.341489
2022-05-23 15:05:43.680460-07:00,335.652985,310.1911957,400.1914768,343.3877351,326.3859467,330.3899809,356.1297383,376.5937027,383.8020507,328.2837605,411.0105705,353.2309019,351.7120212,329.5593959,378.4296266,319.7469256,343.5222115,317.8251078,407.9730584,353.433486,377.0919427,353.3606588,352.8598487,380.6894259,383.1068747,384.5427114,350.6788399,340.5560734,326.1463102,367.7599842,355.0576049,324.4017572,357.8705146,-0.079566,-0.52322,0.070818,-0.348739,0.216544,-0.15132,-0.378961,-0.611514,-0.174989,-0.338862,0.058641,-0.008778,-0.496644,-0.648421,-0.496644,-0.648421,-0.496644,-0.648421,-0.574626,-0.522986,-0.574626,-0.522986,-0.574626,-0.522986,-0.079566,-0.52322,0.070818,-0.348739,0.216544,-0.15132,-0.378961,-0.611514,-0.174989,-0.338862
2022-05-23 15:05:43.770473-07:00,333.1431109,311.114326,401.513553,342.1628227,328.9660206,330.7359909,357.6366537,374.6119494,383.2314742,325.5017769,411.9979749,354.4502242,350.8287249,329.9096794,377.2963796,320.924456,345.4954675,319.652126,406.6603166,354.0999248,379.2429567,353.0892871,354.4274187,377.6441813,379.9705666,382.1131794,352.9676188,340.5056413,324.0700788,370.0907808,356.3064407,326.3088334,358.0341138,-0.074971,-0.524089,0.0789,-0.345339,0.227338,-0.142805,-0.377385,-0.616903,-0.167853,-0.335802,0.071818,0.005593,-0.490503,-0.648549,-0.490503,-0.648549,-0.490503,-0.648549,-0.566074,-0.524423,-0.566074,-0.524423,-0.566074,-0.524423,-0.074971,-0.524089,0.0789,-0.345339,0.227338,-0.142805,-0.377385,-0.616903,-0.167853,-0.335802
2022-05-23 15:05:43.771996-07:00,333.6613531,310.5163909,401.9477009,345.1105157,329.6952767,330.8056516,357.2776377,375.0823154,384.6673935,325.5993115,411.7414353,352.8502758,352.8681742,328.5372114,376.5010328,321.0639424,345.0795924,319.7221289,408.9645009,353.6569211,378.1632532,352.0422156,353.4679593,377.974244,379.7266719,381.4669809,351.7877564,340.311358,324.7013067,369.0386445,354.2750349,327.1744005,356.9378304,-0.074346,-0.526061,0.078009,-0.350347,0.225121,-0.151086,-0.379158,-0.6205,-0.170805,-0.34251,0.067943,-0.003571,-0.492745,-0.650098,-0.492745,-0.650098,-0.492745,-0.650098,-0.564647,-0.526726,-0.564647,-0.526726,-0.564647,-0.526726,-0.074346,-0.526061,0.078009,-0.350347,0.225121,-0.151086,-0.379158,-0.6205,-0.170805,-0.34251
2022-05-23 15:05:43.860457-07:00,334.1410982,309.9410967,401.2515589,343.5762937,330.1189807,330.0547433,358.5491865,374.9616133,385.7922688,326.482473,410.9087368,353.2447221,351.9629714,329.5981294,377.1346437,319.6095579,346.2656177,318.0136613,408.1205881,354.6198002,377.7444468,353.6544931,353.585497,379.0341665,380.0363501,382.1100024,351.863038,341.7482668,326.2339534,367.5986994,356.2969973,326.8354147,359.6322721,-0.067345,-0.528273,0.084712,-0.353371,0.231097,-0.154811,-0.375284,-0.625082,-0.166679,-0.348407,0.071566,-0.009778,-0.48846,-0.65228,-0.48846,-0.65228,-0.48846,-0.65228,-0.557522,-0.527869,-0.557522,-0.527869,-0.557522,-0.527869,-0.067345,-0.528273,0.084712,-0.353371,0.231097,-0.154811,-0.375284,-0.625082,-0.166679,-0.348407
2022-05-23 15:05:43.890963-07:00,334.5582804,309.7586972,401.7973666,343.7315511,330.6234303,330.88704,357.9992609,374.9961792,384.3930011,326.7789722,411.5597189,351.8389141,351.9655993,330.3564208,373.7739593,320.380319,345.8527164,320.4805739,407.5342197,352.0151192,375.4460936,351.2768109,352.9278126,378.967384,380.5490839,378.8398656,350.0787034,340.8624941,324.4891352,365.4381166,354.607694,326.1619776,357.8529755,-0.062658,-0.529218,0.087162,-0.357045,0.231307,-0.161631,-0.372989,-0.628226,-0.16666,-0.355134,0.068762,-0.020047,-0.488204,-0.655165,-0.488204,-0.655165,-0.488204,-0.655165,-0.554035,-0.529904,-0.554035,-0.529904,-0.554035,-0.529904,-0.062658,-0.529218,0.087162,-0.357045,0.231307,-0.161631,-0.372989,-0.628226,-0.16666,-0.355134
2022-05-23 15:05:43.980947-07:00,332.4391684,310.4039728,400.2495619,344.9726051,330.1926457,332.5454048,356.8311622,375.2243233,384.8503916,326.2559389,411.0381493,353.5914844,353.031691,329.4152854,374.582249,318.9196086,345.0732331,318.8789705,405.0996845,353.8078406,376.8088589,350.0108244,353.7381266,379.4029961,379.3172242,381.2301165,351.229687,340.2502442,325.8078895,366.5520779,354.0367665,326.84071,358.2082899,-0.060705,-0.530232,0.085485,-0.362852,0.226379,-0.172996,-0.373121,-0.630864,-0.169572,-0.362204,0.062923,-0.031715,-0.488895,-0.656944,-0.488895,-0.656944,-0.488895,-0.656944,-0.55245,-0.530833,-0.55245,-0.530833,-0.55245,-0.530833,-0.060705,-0.530232,0.085485,-0.362852,0.226379,-0.172996,-0.373121,-0.630864,-0.169572,-0.362204
2022-05-23 15:05:44.010890-07:00,332.4174735,309.5610554,402.3734712,345.0521461,328.8976737,332.8054441,358.7544922,374.4312358,383.5945554,325.2620065,411.839961,354.1665177,352.7206918,329.3565361,376.6744701,319.9412357,346.2711012,316.6197447,407.3539581,354.0080689,377.1235685,348.916065,352.947399,379.6766684,379.4294816,381.366548,352.5603195,339.2347136,324.8162694,368.4570464,352.6655097,327.039726,357.3503183,-0.057794,-0.530913,0.084484,-0.368665,0.221811,-0.18481,-0.371732,-0.632881,-0.170704,-0.368356,0.058801,-0.042381,-0.488154,-0.658651,-0.488154,-0.658651,-0.488154,-0.658651,-0.550592,-0.531734,-0.550592,-0.531734,-0.550592,-0.531734,-0.057794,-0.530913,0.084484,-0.368665,0.221811,-0.18481,-0.371732,-0.632881,-0.170704,-0.368356
2022-05-23 15:05:44.040501-07:00,331.9112988,310.9339608,401.8003438,343.8953016,329.702869,330.904487,359.4983934,373.2464186,384.4181435,324.7970721,412.7804492,353.1752848,354.0565008,328.7204643,377.6123766,318.9148,345.660826,318.3194,407.3401084,351.7229534,376.8862728,350.9970056,353.2882623,379.4730098,379.641347,380.6449023,351.6742753,341.7328981,324.6108449,366.2983419,354.6297239,325.4434715,357.2668615,-0.05873,-0.531589,0.082403,-0.370693,0.218779,-0.188394,-0.372262,-0.633178,-0.17153,-0.368892,0.057787,-0.04313,-0.488213,-0.658396,-0.488213,-0.658396,-0.488213,-0.658396,-0.551073,-0.531412,-0.551073,-0.531412,-0.551073,-0.531412,-0.05873,-0.531589,0.082403,-0.370693,0.218779,-0.188394,-0.372262,-0.633178,-0.17153,-0.368892
2022-05-23 15:05:44.070490-07:00,334.6335397,311.0470497,402.6394859,344.1918808,329.6677492,330.1042427,356.1428891,374.2998017,384.0729498,325.5430575,412.7790886,353.3080681,352.8284968,329.0514915,375.3141895,319.4154197,344.5130215,318.4299725,408.2612949,354.9972275,378.1963621,350.6832596,353.0880634,377.7429488,380.5680334,383.9646379,351.8112771,342.0680754,324.2455826,368.0650872,355.5079943,325.6859378,358.0399778,-0.056722,-0.530625,0.084063,-0.370267,0.220026,-0.188673,-0.36993,-0.632181,-0.167948,-0.366454,0.062202,-0.039268,-0.485795,-0.657432,-0.485795,-0.657432,-0.485795,-0.657432,-0.549718,-0.531026,-0.549718,-0.531026,-0.549718,-0.531026,-0.056722,-0.530625,0.084063,-0.370267,0.220026,-0.188673,-0.36993,-0.632181,-0.167948,-0.366454
2022-05-23 15:05:44.160852-07:00,335.66421,310.094149,401.4859454,343.315412,330.4082239,332.335617,355.4948799,373.7773303,383.5634062,323.6215065,411.3605798,352.9960602,353.0068217,329.7665394,376.7764505,320.5595817,345.0248647,318.4856549,406.2403998,355.9459137,377.1257857,352.1545599,351.7478181,378.0898902,380.2327201,381.6255428,350.3940809,340.0851731,326.2784689,368.1327181,354.3199087,325.7934028,357.826922,-0.055347,-0.53044,0.085701,-0.369615,0.221812,-0.187496,-0.368243,-0.631867,-0.164627,-0.363879,0.066948,-0.034094,-0.483143,-0.656346,-0.483143,-0.656346,-0.483143,-0.656346,-0.548088,-0.532087,-0.548088,-0.532087,-0.548088,-0.532087,-0.055347,-0.53044,0.085701,-0.369615,0.221812,-0.187496,-0.368243,-0.631867,-0.164627,-0.363879
2022-05-23 15:05:44.162046-07:00,333.4274278,310.3012149,401.6987108,343.3560974,330.1590276,330.1047544,356.6161974,375.7636191,384.8347003,325.0264193,410.8178668,352.3836995,354.026444,329.2791677,376.7692017,321.3193029,345.6219961,318.561266,408.2274332,354.0959882,378.492573,351.4460685,355.0198605,379.5594713,379.7034362,383.0367207,352.0332848,339.196332,325.7073574,369.261517,354.3729625,326.5367303,358.6255108,-0.051883,-0.53037,0.088644,-0.370174,0.224102,-0.188805,-0.365189,-0.632483,-0.161304,-0.364405,0.069965,-0.034463,-0.480362,-0.656816,-0.480362,-0.656816,-0.480362,-0.656816,-0.545333,-0.533346,-0.545333,-0.533346,-0.545333,-0.533346,-0.051883,-0.53037,0.088644,-0.370174,0.224102,-0.188805,-0.365189,-0.632483,-0.161304,-0.364405
2022-05-23 15:05:44.220850-07:00,335.0896525,311.7747004,400.7600595,344.9637443,328.3450206,333.3043824,358.6330279,374.9120485,384.8851046,324.3368454,409.9632305,353.2500177,353.7146705,329.6383266,376.5391512,320.6271579,344.5070878,319.2995308,407.1986398,355.1880966,379.638695,352.7022837,352.950723,378.7332079,378.8213589,383.6085335,351.6245009,340.5443812,326.241223,368.34456,354.491083,330.0670499,356.9092221,-0.050292,-0.530566,0.090063,-0.370588,0.225278,-0.18946,-0.363048,-0.632323,-0.158396,-0.363403,0.073249,-0.032551,-0.478445,-0.656183,-0.478445,-0.656183,-0.478445,-0.656183,-0.543649,-0.533099,-0.543649,-0.533099,-0.543649,-0.533099,-0.050292,-0.530566,0.090063,-0.370588,0.225278,-0.18946,-0.363048,-0.632323,-0.158396,-0.363403
